domain,date,max_concurrents
gizmodo.com,2016-05-10,44399
gizmodo.com,2016-05-11,39135
gizmodo.com,2016-05-12,34114
gizmodo.com,2016-05-13,33300
gizmodo.com,2016-05-14,11424
gizmodo.com,2016-05-15,12903
gizmodo.com,2016-05-16,38029
gizmodo.com,2016-05-17,37243
gizmodo.com,2016-05-18,34558
gizmodo.com,2016-05-19,29556
gizmodo.com,2016-05-20,31120
gizmodo.com,2016-05-21,15147
gizmodo.com,2016-05-22,15028
gizmodo.com,2016-05-23,48412
