domain,date,max_concurrents
nytimes.com,2016-05-10,178802
nytimes.com,2016-05-11,176176
nytimes.com,2016-05-12,172807
nytimes.com,2016-05-13,162424
nytimes.com,2016-05-14,115140
nytimes.com,2016-05-15,123529
nytimes.com,2016-05-16,208706
nytimes.com,2016-05-17,165604
