domain,date,max_concurrents
nytimes.com,2016-05-13,162424
nytimes.com,2016-05-14,115140
nytimes.com,2016-05-15,123529
nytimes.com,2016-05-16,208706
nytimes.com,2016-05-17,165604
nytimes.com,2016-05-18,167960
nytimes.com,2016-05-19,175955
nytimes.com,2016-05-20,156287
nytimes.com,2016-05-21,85459
nytimes.com,2016-05-22,88505
nytimes.com,2016-05-23,183479
